Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
68,-4,Tordread,1745.11,-11.31,1814.03,-3.44,22.97,2.63,988,2.0,579,0.0,399,2.0,10,0.0,58.6,-0.12,2025-07-06
-,-,Footloop,1744.94,-4.74,1851.49,0.0,35.52,1.58,441,0.0,275,0.0,160,0.0,6,0.0,62.36,0.0,2024-07-15
-,-,Himmelstosh,1744.72,-7.79,1856.08,0.0,37.12,2.6,595,0.0,348,0.0,239,0.0,8,0.0,58.49,0.0,2024-07-15
69,0,bobaboba,1743.71,-3.57,1882.01,0.0,46.1,1.19,92,0.0,68,0.0,24,0.0,0,0.0,73.91,0.0,2024-09-22
70,5,Nickeberg,1742.59,1.23,1833.24,1.74,30.22,0.17,308,15.0,193,8.0,115,7.0,0,0.0,62.66,-0.48,2025-07-02
-,-,Cleanbulk,1741.27,-4.4,1858.68,0.0,39.14,1.47,355,0.0,231,0.0,121,0.0,3,0.0,65.07,0.0,2023-07-30
71,1,Doughnut,1740.67,-1.81,1830.88,-1.7,30.07,0.04,286,15.0,196,7.0,85,8.0,5,0.0,68.53,-1.21,2025-07-02
72,-1,AaronGreen,1739.99,-2.99,1828.86,3.18,29.62,2.06,792,2.0,449,2.0,339,0.0,4,0.0,56.69,0.11,2025-06-15
73,7,RutgerHauer,1739.77,6.33,1815.3,9.91,25.18,1.19,465,15.0,300,11.0,162,4.0,3,0.0,64.52,0.3,2025-07-03
74,-15,IdkIdcIdgaf,1739.04,-25.19,1844.44,-28.94,35.13,-1.25,195,15.0,146,5.0,48,10.0,1,0.0,74.87,-3.46,2025-07-01
75,-1,Crey,1738.13,-3.27,1849.07,-9.15,36.98,-1.96,195,15.0,143,8.0,51,7.0,1,0.0,73.33,-1.67,2025-07-09
76,-8,DrSniken,1737.96,-10.64,1840.78,-13.39,34.27,-0.92,154,15.0,102,7.0,51,8.0,1,0.0,66.23,-2.12,2025-07-08
77,-10,Magnetiseur,1737.45,-13.26,1809.4,-9.37,23.98,1.3,694,18.0,433,6.0,255,12.0,6,0.0,62.39,-0.78,2025-07-01
78,1,Wanderlust,1735.23,0.58,1831.91,-3.63,32.23,-1.4,180,20.0,121,9.0,59,11.0,0,0.0,67.22,-2.78,2025-07-10
79,-2,RestlessMe,1734.7,-1.08,1799.6,4.88,21.64,1.99,976,20.0,573,11.0,397,9.0,6,0.0,58.71,-0.08,2025-07-11
80,-23,FCKAFD,1733.84,-31.52,1835.35,-37.71,33.84,-2.06,140,20.0,102,4.0,38,16.0,0,0.0,72.86,-8.81,2025-07-10
-,-,Maxxxx,1732.7,-3.6,1871.76,0.0,46.35,1.2,150,0.0,107,0.0,41,0.0,2,0.0,71.33,0.0,2023-07-18
-,-,Weida,1731.95,-2.14,1962.33,0.0,76.79,0.71,33,0.0,22,0.0,11,0.0,0,0.0,66.67,0.0,2022-07-01
81,-8,Papaver,1731.13,-11.04,1817.54,-5.99,28.8,1.69,461,3.0,309,0.0,147,3.0,5,0.0,67.03,-0.44,2025-06-22
82,12,DJParson,1730.87,7.59,1813.08,9.95,27.4,0.79,814,15.0,444,10.0,367,5.0,3,0.0,54.55,0.23,2025-07-07
83,-2,jmamos,1728.6,-4.51,1839.19,0.0,36.86,1.5,219,0.0,166,0.0,53,0.0,0,0.0,75.8,0.0,2025-05-27
84,9,gomensky,1728.41,3.7,1815.79,8.25,29.13,1.52,345,5.0,251,4.0,93,1.0,1,0.0,72.75,0.1,2025-07-05
85,15,Raulone,1727.99,9.52,1812.23,10.92,28.08,0.47,280,15.0,183,10.0,97,5.0,0,0.0,65.36,0.08,2025-07-07
86,-1,jezza101,1726.89,-1.99,1804.04,4.16,25.72,2.05,455,3.0,294,3.0,156,0.0,5,0.0,64.62,0.24,2025-07-06
87,11,Phalanxx,1726.84,6.5,1830.45,7.43,34.54,0.31,150,8.0,122,6.0,28,2.0,0,0.0,81.33,-0.36,2025-07-04
-,-,Sjir,1725.02,-6.03,1822.0,0.0,32.33,2.01,610,0.0,367,0.0,239,0.0,4,0.0,60.16,0.0,2024-07-15
88,-12,iyakhoop,1724.63,-15.59,1806.58,-10.75,27.32,1.61,755,6.0,447,0.0,292,5.0,16,1.0,59.21,-0.47,2025-06-28
89,-3,Spartan1337,1724.58,-3.23,1793.07,2.85,22.83,2.02,813,15.0,489,6.0,316,9.0,8,0.0,60.15,-0.38,2025-07-04
90,-6,mlhibou,1724.2,-5.83,1848.48,-3.34,41.43,0.83,214,2.0,146,1.0,68,1.0,0,0.0,68.22,-0.18,2025-06-24
91,6,ERock37,1723.6,1.99,1805.01,6.99,27.14,1.67,263,5.0,173,4.0,89,1.0,1,0.0,65.78,0.28,2025-07-05
92,-3,vanishadow,1723.36,-3.57,1865.24,0.0,47.29,1.19,111,0.0,83,0.0,27,0.0,1,0.0,74.77,0.0,2025-02-10
93,9,ElChupacabra,1720.87,4.27,1789.45,8.95,22.86,1.56,550,20.0,340,12.0,205,8.0,5,0.0,61.82,-0.07,2025-06-28
94,1,Gutemetralla,1720.25,-2.92,1809.37,2.46,29.71,1.79,315,2.0,203,1.0,109,0.0,3,1.0,64.44,-0.1,2025-06-29
95,-7,ben0728,1719.06,-8.17,1800.15,-2.27,27.03,1.96,429,3.0,280,1.0,148,2.0,1,0.0,65.27,-0.22,2025-07-05
97,-5,DrRerNate,1717.18,-8.1,1789.95,-4.29,24.26,1.27,944,20.0,551,9.0,385,11.0,8,0.0,58.37,-0.29,2025-07-07
96,-13,Vantablack,1717.18,-13.65,1788.47,-7.87,23.76,1.93,885,15.0,526,5.0,355,10.0,4,0.0,59.44,-0.45,2025-07-09
98,-16,scipio238,1716.96,-15.17,1789.41,-10.35,24.15,1.61,433,15.0,265,5.0,168,10.0,0,0.0,61.2,-1.0,2025-07-03
99,53,Michiel,1716.89,31.32,1862.59,11.51,48.57,-6.6,67,15.0,49,11.0,17,4.0,1,0.0,73.13,0.05,2025-07-13
100,11,tupper,1716.68,8.43,1785.7,12.54,23.01,1.37,445,20.0,301,13.0,140,7.0,4,0.0,67.64,-0.12,2025-07-01
101,9,Huettengaudi,1714.15,5.07,1780.1,9.91,21.98,1.61,757,23.0,448,15.0,306,7.0,3,1.0,59.18,0.19,2025-07-09
102,-6,takusto_II,1713.83,-8.88,1785.95,-2.06,24.04,2.27,1173,2.0,630,0.0,536,2.0,7,0.0,53.71,-0.09,2025-06-30
103,25,Lander90,1712.58,14.96,1811.18,13.16,32.87,-0.6,156,14.0,118,9.0,37,5.0,1,0.0,75.64,-1.12,2025-07-09
-,-,Kolo,1712.14,-3.25,1870.79,0.0,52.88,1.08,132,0.0,94,0.0,37,0.0,1,0.0,71.21,0.0,2022-02-01
104,0,moemoe,1711.97,-4.35,1791.81,-2.18,26.61,0.73,327,25.0,217,12.0,110,13.0,0,0.0,66.36,-1.52,2025-07-01
-,-,Bool,1711.57,-3.25,1864.33,0.0,50.92,1.08,87,0.0,59,0.0,28,0.0,0,0.0,67.82,0.0,2023-07-18
105,0,elo8000,1711.54,-3.06,1872.06,0.0,53.5,1.02,106,0.0,92,0.0,14,0.0,0,0.0,86.79,0.0,2024-10-13
106,-5,SpartacusImperator,1711.44,-5.97,1798.7,0.0,29.09,1.99,441,0.0,266,0.0,172,0.0,3,0.0,60.32,0.0,2025-04-24
107,2,zadokk,1710.55,-0.46,1783.9,3.66,24.45,1.37,682,18.0,407,11.0,271,7.0,4,0.0,59.68,0.04,2025-07-13
108,-17,Praetorianer,1710.15,-15.95,1775.74,-9.25,21.86,2.23,1357,23.0,740,9.0,611,14.0,6,0.0,54.53,-0.27,2025-07-10
-,-,Veikka,1710.1,-5.07,1820.79,0.0,36.9,1.69,511,0.0,314,0.0,194,0.0,3,0.0,61.45,0.0,2023-11-15
-,-,Cyphen,1710.03,-3.99,1833.72,0.0,41.23,1.33,414,0.0,253,0.0,157,0.0,4,0.0,61.11,0.0,2023-09-03
109,-3,MruczekW,1709.65,-4.81,1813.04,0.0,34.46,1.6,206,0.0,154,0.0,51,0.0,1,0.0,74.76,0.0,2024-10-01
110,-40,mikechike,1708.77,-37.27,1853.65,-56.32,48.29,-6.35,75,15.0,56,5.0,19,10.0,0,0.0,74.67,-10.33,2025-06-28
111,21,Gyphon,1708.67,11.39,1809.24,13.91,33.52,0.84,165,5.0,118,5.0,47,0.0,0,0.0,71.52,0.9,2025-07-10
112,5,GerisNezus,1708.31,4.46,1798.42,20.42,30.04,5.32,739,15.0,445,10.0,286,5.0,8,0.0,60.22,0.14,2025-07-01
113,-6,Draculade,1707.89,-5.66,1804.87,0.0,32.33,1.89,482,0.0,312,0.0,166,0.0,4,0.0,64.73,0.0,2025-01-08
114,-11,Boyo,1706.95,-9.46,1778.84,-3.08,23.96,2.12,448,5.0,305,1.0,135,4.0,8,0.0,68.08,-0.54,2025-06-29
115,41,WDD,1706.68,26.82,1811.12,22.66,34.82,-1.39,140,15.0,89,10.0,49,5.0,2,0.0,63.57,0.37,2025-07-01
116,-8,SnailZane,1706.48,-6.37,1795.4,0.0,29.64,2.12,566,0.0,317,0.0,249,0.0,0,0.0,56.01,0.0,2025-03-03
117,-5,Flackk,1704.62,-3.22,1774.61,1.63,23.33,1.62,651,18.0,397,11.0,247,6.0,7,1.0,60.98,0.0,2025-07-01
118,11,Ristey,1703.83,6.22,1769.45,12.76,21.87,2.18,984,22.0,583,14.0,392,8.0,9,0.0,59.25,0.1,2025-07-13
-,-,Olorin_,1700.17,-3.29,1849.25,0.0,49.69,1.1,148,0.0,109,0.0,38,0.0,1,0.0,73.65,0.0,2022-06-05
-,-,invalidName,1699.88,-3.83,1830.63,0.0,43.58,1.28,420,0.0,259,0.0,159,0.0,2,0.0,61.67,0.0,2023-04-16
-,-,edan92,1699.64,-3.92,1828.44,0.0,42.93,1.31,374,0.0,241,0.0,130,0.0,3,0.0,64.44,0.0,2022-11-18
-,-,Ktung,1699.52,-4.37,1818.19,0.0,39.56,1.46,390,0.0,239,0.0,150,0.0,1,0.0,61.28,0.0,2023-06-04
119,4,jantteri,1699.5,1.18,1771.26,8.7,23.92,2.51,484,5.0,304,5.0,179,0.0,1,0.0,62.81,0.39,2025-07-05
121,-2,Kay,1699.3,-1.23,1773.0,4.84,24.57,2.03,425,5.0,276,4.0,147,1.0,2,0.0,64.94,0.18,2025-07-10
120,-7,DiddleySquat,1699.3,-6.8,1775.69,0.0,25.46,2.27,686,0.0,411,0.0,271,0.0,4,0.0,59.91,0.0,2025-05-31
122,-8,OlaWictorin,1698.99,-6.59,1778.91,0.0,26.64,2.2,324,0.0,223,0.0,97,0.0,4,0.0,68.83,0.0,2025-05-31
123,-8,darwinian,1698.56,-6.67,1776.67,0.0,26.04,2.22,407,0.0,268,0.0,136,0.0,3,0.0,65.85,0.0,2025-05-31
124,3,Momomillion,1698.43,0.5,1784.36,1.84,28.65,0.45,235,14.0,159,7.0,75,7.0,1,0.0,67.66,-1.12,2025-07-09
125,-9,WanderingWolf,1697.88,-7.32,1773.62,0.0,25.25,2.44,728,0.0,429,0.0,292,0.0,7,0.0,58.93,0.0,2025-05-31
126,-4,LittleBob,1696.1,-2.41,1766.09,4.5,23.33,2.3,823,3.0,463,3.0,356,0.0,4,0.0,56.26,0.16,2025-06-23
127,-9,discodancer,1695.39,-5.26,1789.68,0.0,31.43,1.75,306,0.0,200,0.0,104,0.0,2,0.0,65.36,0.0,2025-04-22
-,-,Fizi,1694.69,-3.53,1837.97,0.0,47.76,1.18,154,0.0,90,0.0,61,0.0,3,0.0,58.44,0.0,2024-07-07
128,-8,KarlThomas,1693.95,-5.93,1783.58,0.0,29.88,1.98,576,0.0,343,0.0,227,0.0,6,0.0,59.55,0.0,2024-10-31
129,4,BlixLT,1693.28,-3.96,1755.75,3.11,20.83,2.36,1647,10.0,881,6.0,755,4.0,11,0.0,53.49,0.04,2025-07-04
130,-9,FoLKeN91,1693.17,-5.78,1786.54,0.0,31.13,1.93,372,0.0,234,0.0,134,0.0,4,0.0,62.9,0.0,2025-05-14
131,-5,gregt,1693.0,-5.1,1794.87,0.0,33.96,1.7,393,0.0,243,0.0,149,0.0,1,0.0,61.83,0.0,2025-05-31
132,2,delonecarter,1692.5,-4.18,1766.37,2.48,24.62,2.22,710,2.0,453,2.0,249,0.0,8,0.0,63.8,0.1,2025-06-25
133,-8,weisswurst,1692.0,-6.16,1776.09,0.0,28.03,2.05,571,0.0,341,0.0,226,0.0,4,0.0,59.72,0.0,2025-05-31
134,-4,Kimmo,1690.9,-6.69,1761.03,1.21,23.38,2.63,1202,2.0,633,1.0,558,1.0,11,0.0,52.66,-0.01,2025-06-19
-,-,Hierostrafio,1690.84,-3.52,1831.24,0.0,46.8,1.17,228,0.0,137,0.0,89,0.0,2,0.0,60.09,0.0,2022-05-01
135,7,BoatyMcBoatface,1690.83,-0.69,1764.0,5.53,24.39,2.08,607,5.0,373,5.0,228,0.0,6,0.0,61.45,0.32,2025-07-01
136,-5,Gagic,1688.32,-9.17,1759.91,-2.17,23.86,2.33,522,5.0,313,2.0,208,3.0,1,0.0,59.96,-0.19,2025-06-27
-,-,mm34nn,1688.09,-3.34,1835.79,0.0,49.23,1.11,178,0.0,107,0.0,69,0.0,2,0.0,60.11,0.0,2022-03-06
