Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
-,-,Yahtzee12,885.08,0.0,1031.78,0.0,48.9,0.0,228,0.0,29,0.0,193,0.0,6,0.0,12.72,0.0,2024-01-28
-,-,omniswitcher,885.01,0.0,1101.51,0.0,72.16,0.0,72,0.0,13,0.0,59,0.0,0,0.0,18.06,0.0,2021-08-08
-,-,xoiben,881.45,0.0,1153.45,0.0,90.67,0.0,30,0.0,6,0.0,24,0.0,0,0.0,20.0,0.0,2020-08-02
-,-,Xioph,881.25,0.0,1213.88,0.0,110.88,0.0,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2021-03-02
1436,-158,Amadeus,878.64,0.0,1196.19,0.0,105.85,0.0,12,0.0,0,0.0,10,0.0,2,0.0,0.0,0.0,2024-04-28
-,-,Darzic,878.63,0.0,1392.97,0.0,171.45,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-09-06
-,-,Kefka,878.28,0.0,1230.6,0.0,117.44,0.0,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2019-12-30
-,-,Supergabibbo,878.24,0.0,1351.95,0.0,157.9,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-12-02
1437,new,Wing,877.43,427.43,1246.59,-253.41,123.05,123.05,8,8.0,1,1.0,7,7.0,0,0.0,12.5,12.5,2025-01-21
1438,new,Merclaw,876.95,426.95,1267.81,-232.19,130.29,130.29,8,8.0,1,1.0,7,7.0,0,0.0,12.5,12.5,2025-01-27
1439,unretired,Shalif,876.6,11.38,1077.88,0.72,67.09,-3.55,74,6.0,11,1.0,61,5.0,2,0.0,14.86,0.15,2024-12-04
-,-,Jerry_Kacmar,876.36,0.0,1210.11,0.0,111.25,0.0,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2020-12-02
-,-,Kubenboa,875.44,0.0,1145.39,0.0,89.98,0.0,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2023-01-15
-,-,Xanpat,875.03,0.0,1187.36,0.0,104.11,0.0,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2020-09-06
1440,-163,Igrokratiya,874.78,-9.78,1123.04,-30.24,82.76,-6.82,26,6.0,5,0.0,21,6.0,0,0.0,19.23,-5.77,2025-01-23
-,-,Tasslehoff,874.74,0.0,1261.02,0.0,128.76,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-12-02
1441,-160,valvonauta,874.5,0.0,1083.1,0.0,69.53,0.0,54,0.0,7,0.0,46,0.0,1,0.0,12.96,0.0,2024-09-15
-,-,Pecheros,872.64,0.0,1165.0,0.0,97.45,0.0,30,0.0,4,0.0,23,0.0,3,0.0,13.33,0.0,2023-01-15
-,-,Dharkan_Kaazar,871.62,0.0,1309.62,0.0,146.0,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-02-23
-,-,Markariah,870.75,0.0,1159.16,0.0,96.13,0.0,24,0.0,5,0.0,13,0.0,6,0.0,20.83,0.0,2023-10-29
-,-,kuatz,869.88,0.0,1284.74,0.0,138.28,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-01-15
-,-,somanyrocks,869.68,0.0,1315.24,0.0,148.52,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-01-15
1442,unretired,Oyvind,868.96,69.25,1151.99,-0.17,94.34,-23.14,20,8.0,3,2.0,17,6.0,0,0.0,15.0,6.67,2025-01-24
-,-,BabaYega,867.97,0.0,1242.17,0.0,124.73,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2021-08-08
-,-,JohnMarc,867.69,0.0,1081.05,0.0,71.12,0.0,60,0.0,10,0.0,49,0.0,1,0.0,16.67,0.0,2022-09-04
1443,-120,pjorge,867.38,71.01,1115.36,9.68,82.66,-20.45,34,14.0,6,3.0,27,10.0,1,1.0,17.65,2.65,2025-02-01
-,-,Pampio,866.76,0.0,1369.75,0.0,167.66,0.0,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2020-09-06
-,-,Toniolamachine,866.14,0.0,1131.41,0.0,88.42,0.0,30,0.0,6,0.0,24,0.0,0,0.0,20.0,0.0,2022-09-04
-,-,xqcjfway,865.73,0.0,1336.72,0.0,157.0,0.0,6,0.0,2,0.0,3,0.0,1,0.0,33.33,0.0,2023-02-05
-,-,Totox,864.89,0.0,1302.81,0.0,145.98,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-02-12
1444,new,ghudbishs,863.86,413.86,1301.68,-198.32,145.94,145.94,6,6.0,2,2.0,4,4.0,0,0.0,33.33,33.33,2024-12-16
1445,-159,schumaky,863.52,0.0,1200.24,0.0,112.24,0.0,14,0.0,3,0.0,11,0.0,0,0.0,21.43,0.0,2024-11-24
-,-,Scottus,863.41,0.0,1219.04,0.0,118.54,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2022-05-01
-,-,Oenaud,863.35,0.0,1133.03,0.0,89.89,0.0,24,0.0,4,0.0,20,0.0,0,0.0,16.67,0.0,2022-01-30
-,-,Vaalna,863.04,0.0,1305.31,0.0,147.42,0.0,8,0.0,1,0.0,7,0.0,0,0.0,12.5,0.0,2024-02-23
1446,-239,Alain23,862.43,-138.74,1216.93,-477.26,118.17,-112.84,12,10.0,3,1.0,9,9.0,0,0.0,25.0,-75.0,2025-01-22
-,-,Tikki,862.33,0.0,1066.64,0.0,68.1,0.0,72,0.0,8,0.0,61,0.0,3,0.0,11.11,0.0,2022-06-05
-,-,Fakkus,861.87,0.0,1114.22,0.0,84.12,0.0,24,0.0,4,0.0,18,0.0,2,0.0,16.67,0.0,2023-06-04
-,-,whiteraven,861.58,0.0,1393.05,0.0,177.16,0.0,6,0.0,2,0.0,3,0.0,1,0.0,33.33,0.0,2020-06-28
1447,-163,monorator,860.79,-3.16,1026.75,-5.78,55.32,-0.87,96,6.0,11,0.0,85,6.0,0,0.0,11.46,-0.76,2025-01-20
-,-,DislexicBigot,860.67,0.0,1250.67,0.0,130.0,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2021-06-02
-,-,Left-fire-egg,860.25,0.0,1258.96,0.0,132.9,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-02-23
-,-,mliszewski,860.11,0.0,1251.29,0.0,130.39,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-12-02
-,-,Strange,859.97,0.0,1190.17,0.0,110.07,0.0,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2020-03-30
-,-,Pir4t,859.62,0.0,1270.43,0.0,136.94,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-09-06
1448,-161,I-Y-T,858.81,0.0,1293.86,0.0,145.02,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-03-17
-,-,dylyla,858.8,0.0,1256.03,0.0,132.41,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2021-03-02
-,-,Johnthemilkman,858.59,0.0,1129.47,0.0,90.29,0.0,30,0.0,4,0.0,23,0.0,3,0.0,13.33,0.0,2021-10-24
-,-,Naawi,858.51,0.0,1299.71,0.0,147.07,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2022-06-05
-,-,mdscolour,856.82,0.0,1308.54,0.0,150.57,0.0,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2020-09-06
-,-,Adas,856.36,0.0,1223.3,0.0,122.31,0.0,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-09-06
-,-,avo_liao,854.82,0.0,1229.31,0.0,124.83,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-11-08
-,-,balarithon,854.58,0.0,1002.46,0.0,49.3,0.0,194,0.0,23,0.0,171,0.0,0,0.0,11.86,0.0,2023-06-04
-,-,HumptyMonkey,854.55,0.0,1078.39,0.0,74.61,0.0,66,0.0,12,0.0,54,0.0,0,0.0,18.18,0.0,2021-06-02
1449,-160,Maciej,853.76,0.0,1188.99,0.0,111.74,0.0,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2024-04-04
1450,-41,dburstin,853.17,297.85,1276.11,45.16,140.98,-84.23,8,6.0,2,2.0,6,4.0,0,0.0,25.0,25.0,2025-01-31
-,-,Edenys,850.88,0.0,1241.46,0.0,130.19,0.0,8,0.0,1,0.0,7,0.0,0,0.0,12.5,0.0,2023-01-22
1451,-105,Dariusz,850.62,96.07,1165.42,-13.61,104.93,-36.56,12,6.0,3,2.0,9,4.0,0,0.0,25.0,8.33,2025-01-31
-,-,Ben96,849.25,0.0,1180.08,0.0,110.27,0.0,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2020-09-13
1452,-161,halbsodoppelt,849.02,0.0,1048.99,0.0,66.66,0.0,50,0.0,6,0.0,42,0.0,2,0.0,12.0,0.0,2024-10-29
-,-,KILLERST,848.51,0.0,1145.12,0.0,98.87,0.0,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2021-04-25
-,-,Ivalice,846.33,0.0,1242.59,0.0,132.09,0.0,12,0.0,4,0.0,7,0.0,1,0.0,33.33,0.0,2019-12-29
-,-,salmonpizza,846.24,0.0,1121.74,0.0,91.83,0.0,24,0.0,4,0.0,19,0.0,1,0.0,16.67,0.0,2022-01-30
-,-,Fembrosia,845.13,0.0,1288.23,0.0,147.7,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2022-03-06
1453,-157,Beewiz,843.29,0.0,1289.41,0.0,148.71,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-11-26
-,-,Blahu,842.09,0.0,1277.74,0.0,145.22,0.0,8,0.0,1,0.0,7,0.0,0,0.0,12.5,0.0,2024-02-23
-,-,Pachuca74,841.72,0.0,1028.23,0.0,62.17,0.0,138,0.0,20,0.0,118,0.0,0,0.0,14.49,0.0,2022-09-04
1454,unretired,Xela1988,839.64,52.33,1157.87,-46.81,106.08,-33.05,16,8.0,2,1.0,14,7.0,0,0.0,12.5,0.0,2025-01-24
-,-,RockStar3AG,838.5,0.0,1203.98,0.0,121.83,0.0,12,0.0,2,0.0,9,0.0,1,0.0,16.67,0.0,2021-06-02
-,-,Desossi,836.25,0.0,1188.22,0.0,117.32,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2022-07-29
-,-,Aghamin,834.96,0.0,970.59,0.0,45.21,0.0,288,0.0,27,0.0,256,0.0,5,0.0,9.38,0.0,2023-08-03
-,-,rakimmitt,834.8,0.0,1214.06,0.0,126.42,0.0,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2020-09-06
-,-,paulydev,834.58,0.0,1245.28,0.0,136.9,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-08-02
1455,-155,Agathon,833.94,0.0,1314.49,0.0,160.18,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-03-17
1456,-146,Jakuu,833.67,15.36,1121.95,-14.21,96.09,-9.86,24,6.0,3,1.0,21,5.0,0,0.0,12.5,1.39,2025-01-25
-,-,Calamar,833.62,0.0,1186.19,0.0,117.52,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-02-23
-,-,Jonasmeister,833.32,0.0,1268.25,0.0,144.98,0.0,6,0.0,1,0.0,4,0.0,1,0.0,16.67,0.0,2023-12-03
-,-,Klapaucjusz,833.26,0.0,1399.81,0.0,188.85,0.0,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2020-06-28
-,-,rporrini,832.8,0.0,1090.47,0.0,85.89,0.0,72,0.0,10,0.0,56,0.0,6,0.0,13.89,0.0,2019-12-30
1457,-119,FiveGee,831.65,63.28,1153.58,20.69,107.31,-14.2,18,6.0,2,1.0,16,5.0,0,0.0,11.11,2.78,2025-01-16
-,-,VesperDraco,831.38,0.0,1128.34,0.0,98.99,0.0,30,0.0,7,0.0,23,0.0,0,0.0,23.33,0.0,2020-09-13
1458,-140,KingPerun,831.09,30.92,1114.35,4.34,94.42,-8.86,24,6.0,4,1.0,20,5.0,0,0.0,16.67,0.0,2025-01-20
-,-,Judiot,830.12,0.0,1176.44,0.0,115.44,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-02-23
-,-,Cesaras,829.55,0.0,1396.86,0.0,189.1,0.0,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2020-06-21
1459,new,OM_Para,827.57,377.57,1172.21,-327.79,114.88,114.88,12,12.0,2,2.0,10,10.0,0,0.0,16.67,16.67,2025-01-22
-,-,GuiStempelme,827.04,0.0,1245.84,0.0,139.6,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2023-01-15
1460,-157,Lindoro,826.92,0.0,1104.4,0.0,92.49,0.0,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2024-06-02
-,-,BillyTheBanana,826.91,0.0,1258.85,0.0,143.98,0.0,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2019-03-01
1461,-88,Paajosh,826.89,158.25,1164.45,72.68,112.52,-28.52,18,8.0,4,3.0,14,5.0,0,0.0,22.22,12.22,2025-01-29
1462,unretired,SCN,826.63,-114.98,1132.62,-265.92,102.0,-50.31,14,8.0,2,0.0,12,8.0,0,0.0,14.29,-19.04,2025-02-02
-,-,Grotaron,826.17,0.0,1271.12,0.0,148.32,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-12-02
-,-,Ralpher,825.41,0.0,1357.83,0.0,177.47,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-21
-,-,billymorph,825.02,0.0,1307.32,0.0,160.76,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2021-06-02
1463,-159,Hot.Cocoa,823.94,0.0,1108.2,0.0,94.75,0.0,22,0.0,3,0.0,16,0.0,3,0.0,13.64,0.0,2024-09-22
1464,new,Scotty4s,822.44,372.44,1339.36,-160.64,172.31,172.31,4,4.0,1,1.0,3,3.0,0,0.0,25.0,25.0,2025-01-26
1465,-88,Malekith,822.44,162.68,1158.28,-40.87,111.95,-67.85,12,8.0,1,1.0,11,7.0,0,0.0,8.33,8.33,2025-02-01
-,-,Bender86,821.2,0.0,1061.33,0.0,80.04,0.0,48,0.0,5,0.0,41,0.0,2,0.0,10.42,0.0,2022-05-01
1466,-125,Proximo,818.81,56.36,1221.31,-15.73,134.17,-24.03,6,2.0,0,0.0,6,2.0,0,0.0,0.0,0.0,2024-12-02
1467,-158,Emir,818.56,0.0,1365.61,0.0,182.35,0.0,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2024-03-17
1468,-75,Serrapac,818.09,204.62,1205.97,-97.17,129.29,-100.6,8,6.0,2,2.0,6,4.0,0,0.0,25.0,25.0,2025-01-24
1469,new,Less5,817.95,367.95,1130.18,-369.82,104.08,104.08,16,16.0,3,3.0,13,13.0,0,0.0,18.75,18.75,2025-02-13
-,-,Sobain,817.87,0.0,1330.18,0.0,170.77,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-02-12
1470,new,Olympia,817.81,367.81,1209.16,-290.84,130.45,130.45,8,8.0,0,0.0,8,8.0,0,0.0,0.0,0.0,2025-02-03
1471,-70,Gelsomiina,817.49,222.39,1294.06,28.56,158.85,-64.61,6,4.0,1,1.0,5,3.0,0,0.0,16.67,16.67,2024-12-05
1472,unretired,Titiman,817.29,-11.32,1132.99,-54.22,105.23,-14.3,18,6.0,2,0.0,16,6.0,0,0.0,11.11,-5.56,2024-12-09
-,-,Beldaran10,815.68,0.0,1227.6,0.0,137.31,0.0,12,0.0,2,0.0,9,0.0,1,0.0,16.67,0.0,2020-09-06
1473,-165,Leonidas33,813.64,-5.4,1180.6,-185.77,122.32,-60.12,12,8.0,3,2.0,9,6.0,0,0.0,25.0,0.0,2025-01-23
-,-,Athelis,813.47,0.0,1181.91,0.0,122.81,0.0,10,0.0,0,0.0,9,0.0,1,0.0,0.0,0.0,2023-03-05
-,-,defazze,813.44,0.0,1196.44,0.0,127.67,0.0,10,0.0,1,0.0,8,0.0,1,0.0,10.0,0.0,2023-03-05
-,-,UrbanSammie,813.35,0.0,1373.34,0.0,186.66,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-21
-,-,aramaic,813.22,0.0,1104.16,0.0,96.98,0.0,26,0.0,5,0.0,20,0.0,1,0.0,19.23,0.0,2024-02-23
-,-,aigarsgaa,811.41,0.0,1202.24,0.0,130.28,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2021-03-02
-,-,Hank62299,809.65,0.0,1148.78,0.0,113.04,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2021-10-24
1474,new,Suddoman,808.35,358.35,1277.93,-222.07,156.52,156.52,6,6.0,2,2.0,4,4.0,0,0.0,33.33,33.33,2025-01-18
-,-,bence233,807.96,0.0,1147.05,0.0,113.03,0.0,12,0.0,0,0.0,9,0.0,3,0.0,0.0,0.0,2023-04-30
-,-,Wookiebutcher,807.53,0.0,1100.34,0.0,97.6,0.0,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2022-03-06
-,-,SargeGunz,806.84,0.0,1249.19,0.0,147.45,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-02-23
-,-,Tsu,806.17,0.0,1195.79,0.0,129.87,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-09-13
-,-,vince_ma,805.13,0.0,1271.03,0.0,155.3,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2022-03-06
-,-,Guernnister,804.42,0.0,1204.07,0.0,133.22,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-08-02
1475,-77,reddog,804.41,199.48,1122.88,-123.96,106.16,-107.81,12,10.0,1,1.0,11,9.0,0,0.0,8.33,8.33,2025-02-01
-,-,Majinbuu,804.12,0.0,1030.65,0.0,75.51,0.0,42,0.0,3,0.0,37,0.0,2,0.0,7.14,0.0,2024-01-16
-,-,Ruthless741,803.27,0.0,1316.34,0.0,171.03,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-28
-,-,TomaszWielki,803.27,0.0,1316.34,0.0,171.03,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-21
-,-,Conor_Osullivan,803.21,0.0,1151.53,0.0,116.11,0.0,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2020-05-10
-,-,Anchy,802.98,0.0,1113.56,0.0,103.53,0.0,18,0.0,3,0.0,14,0.0,1,0.0,16.67,0.0,2022-06-05
-,-,Cubeec,801.81,0.0,1321.63,0.0,173.27,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-28
-,-,CivEnginner,801.2,0.0,1267.36,0.0,155.39,0.0,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-08-02
-,-,machalCZ,800.63,0.0,1222.9,0.0,140.76,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-09-06
-,-,Gripperas,799.09,0.0,1167.05,0.0,122.65,0.0,12,0.0,0,0.0,4,0.0,8,0.0,0.0,0.0,2023-10-29
1476,-85,Tietzsche,798.12,182.77,1146.15,56.46,116.01,-42.11,18,10.0,3,2.0,15,8.0,0,0.0,16.67,4.17,2025-01-29
1477,-156,Stinus,797.99,0.0,1172.77,0.0,124.93,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-08-11
-,-,jeffcorrie,797.79,0.0,1334.86,0.0,179.02,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2019-09-30
1478,-89,maurice986,797.68,166.65,1154.21,90.14,118.84,-25.5,12,6.0,2,2.0,10,4.0,0,0.0,16.67,16.67,2025-01-22
-,-,StartPlayer,797.2,0.0,1224.56,0.0,142.45,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2023-01-15
-,-,Badavan,797.13,0.0,1381.36,0.0,194.74,0.0,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-01-16
-,-,Mochiman,795.44,0.0,1331.24,0.0,178.6,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2019-09-29
-,-,miberale,794.69,0.0,999.01,0.0,68.11,0.0,46,0.0,1,0.0,43,0.0,2,0.0,2.17,0.0,2023-06-04
-,-,hbattosai83,794.5,0.0,1181.42,0.0,128.97,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2021-06-02
-,-,KorE,794.19,0.0,1250.76,0.0,152.19,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-02-12
-,-,kissfish,792.86,0.0,1345.15,0.0,184.1,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2018-06-17
-,-,Horazon,792.68,0.0,1286.25,0.0,164.52,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2021-03-02
-,-,Casaubon,792.42,0.0,1109.34,0.0,105.64,0.0,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2021-01-24
1479,-155,Dipac,792.34,-0.21,1113.26,-123.16,106.98,-40.98,12,6.0,1,0.0,11,6.0,0,0.0,8.33,-8.34,2025-01-25
1480,-155,TuZhao,791.31,0.0,1116.29,0.0,108.33,0.0,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2024-11-30
-,-,Saginse,791.16,0.0,1114.07,0.0,107.64,0.0,24,0.0,3,0.0,21,0.0,0,0.0,12.5,0.0,2021-03-02
1481,-155,TwoFold,791.14,1.08,1201.36,-26.84,136.74,-9.31,12,2.0,2,0.0,10,2.0,0,0.0,16.67,-3.33,2024-12-01
1482,-116,Apriori1,790.76,101.89,1150.43,-196.56,119.89,-99.48,12,10.0,1,1.0,11,9.0,0,0.0,8.33,8.33,2025-01-25
1483,-152,Sopelek,789.98,12.01,1138.88,-76.42,116.3,-29.48,18,6.0,2,0.0,15,5.0,1,1.0,11.11,-5.56,2025-01-28
-,-,pasin11,789.84,0.0,1136.74,0.0,115.64,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-01-16
1484,new,pao,788.92,338.92,1295.62,-204.38,168.9,168.9,4,4.0,0,0.0,4,4.0,0,0.0,0.0,0.0,2025-01-28
-,-,Bartas,788.29,0.0,1130.26,0.0,113.99,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2023-06-04
-,-,Moon2g,786.32,0.0,1144.49,0.0,119.39,0.0,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2020-06-28
-,-,Melonduck4000,785.6,0.0,1237.94,0.0,150.78,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-02-23
1485,-157,Mustarda,785.31,0.0,1247.27,0.0,153.99,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-06-16
1486,-63,JakPut,785.14,293.31,1262.49,9.81,159.12,-94.5,8,6.0,1,1.0,7,5.0,0,0.0,12.5,12.5,2025-01-30
-,-,SoupyDan,784.06,0.0,1338.46,0.0,184.8,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-28
-,-,ZappBranigan,783.09,0.0,1141.18,0.0,119.36,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-02-23
1487,-165,KaiMorten,782.66,-14.36,1105.93,-145.75,107.76,-43.8,12,6.0,1,0.0,11,6.0,0,0.0,8.33,-8.34,2025-01-18
-,-,NomadicPpl,781.39,0.0,1367.18,0.0,195.26,0.0,6,0.0,2,0.0,3,0.0,1,0.0,33.33,0.0,2020-06-28
-,-,to118,781.31,0.0,1165.28,0.0,127.99,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-12-02
-,-,Pietro,781.19,0.0,1112.18,0.0,110.33,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2023-04-16
-,-,N2ll,781.16,0.0,1214.85,0.0,144.56,0.0,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-08-02
-,-,Daliman13,780.78,0.0,1073.33,0.0,97.52,0.0,30,0.0,3,0.0,26,0.0,1,0.0,10.0,0.0,2020-11-08
-,-,Lint,780.2,0.0,1238.09,0.0,152.63,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-02-23
-,-,Arual,779.72,0.0,1073.59,0.0,97.96,0.0,36,0.0,7,0.0,29,0.0,0,0.0,19.44,0.0,2020-05-10
1488,-121,Axius9,779.51,99.29,1152.24,-147.9,124.24,-82.4,8,6.0,1,1.0,7,5.0,0,0.0,12.5,12.5,2025-01-27
-,-,Rhop8,779.29,0.0,1059.32,0.0,93.34,0.0,24,0.0,3,0.0,21,0.0,0,0.0,12.5,0.0,2022-10-30
-,-,Jammykins,777.88,0.0,1289.27,0.0,170.46,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-28
1489,new,Larsusvonundzu,774.34,324.34,1129.27,-370.73,118.31,118.31,12,12.0,3,3.0,9,9.0,0,0.0,25.0,25.0,2025-02-05
-,-,Donnin,774.23,0.0,1261.48,0.0,162.42,0.0,6,0.0,1,0.0,4,0.0,1,0.0,16.67,0.0,2021-03-02
-,-,Feel_Young,774.0,0.0,1141.71,0.0,122.57,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2020-11-08
1490,-158,intelligentskeleton,772.96,0.0,1260.53,0.0,162.53,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-06-16
1491,unretired,Hengoroth,772.53,38.52,1100.13,-165.72,109.2,-68.08,18,12.0,4,2.0,14,10.0,0,0.0,22.22,-11.11,2025-01-29
1492,new,johnboy,771.56,321.56,1183.69,-316.31,137.38,137.38,6,6.0,0,0.0,6,6.0,0,0.0,0.0,0.0,2024-12-14
-,-,CapraTriada,770.54,0.0,1132.59,0.0,120.68,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2022-09-04
1493,-158,Tleilax,770.1,0.0,1350.47,0.0,193.46,0.0,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2024-04-28
-,-,hkl,769.88,0.0,1206.4,0.0,145.51,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2023-01-15
1494,-157,Monken,769.15,0.0,1152.08,0.0,127.64,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-11-26
-,-,nima_msg,767.34,0.0,1255.57,0.0,162.74,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-09-03
-,-,ArrogantMenace,767.2,0.0,1109.91,0.0,114.24,0.0,24,0.0,4,0.0,20,0.0,0,0.0,16.67,0.0,2020-08-02
-,-,Cespac,767.14,0.0,1083.61,0.0,105.49,0.0,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2023-01-15
-,-,MortenStor,766.24,0.0,1125.93,0.0,119.9,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2021-10-24
-,-,Stefanos,764.94,0.0,1023.57,0.0,86.21,0.0,42,0.0,4,0.0,38,0.0,0,0.0,9.52,0.0,2021-12-05
