Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title
1106,-83,Kelvinator,1198.35,6.49,1325.82,-0.8,42.49,-2.43,162,15.0,61,5.0,100,10.0,1,0.0,37.65,-0.45,2025-01-30,-
1107,-73,TheYoungDutch,1197.76,11.98,1361.54,-2.58,54.59,-4.85,66,9.0,24,4.0,39,5.0,3,0.0,36.36,1.27,2025-01-15,-
-,-,plaZer,1197.74,-2.14,1429.56,0.0,77.28,0.71,60,0.0,24,0.0,36,0.0,0,0.0,40.0,0.0,2023-01-15,-
-,-,Bsquared,1197.14,-1.23,1596.69,0.0,133.18,0.41,12,0.0,8,0.0,3,0.0,1,0.0,66.67,0.0,2021-03-02,-
1108,-170,betweenworlds,1197.09,-32.49,1295.26,-35.0,32.72,-0.83,279,21.0,88,0.0,185,20.0,6,1.0,31.54,-2.57,2025-01-21,-
-,-,sms18004,1196.42,-3.26,1348.85,0.0,50.81,1.09,96,0.0,35,0.0,58,0.0,3,0.0,36.46,0.0,2023-04-11,-
-,-,est,1196.22,-1.47,1529.4,0.0,111.06,0.49,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2021-12-05,-
1109,184,K1N9,1195.98,202.95,1529.68,92.26,111.23,-36.9,12,6.0,5,3.0,7,3.0,0,0.0,41.67,8.34,2025-01-09,-
-,-,Goth444,1195.9,-1.19,1608.96,0.0,137.68,0.4,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2024-02-23,-
-,-,TomTom69,1195.34,-1.81,1465.48,0.0,90.05,0.6,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2021-03-02,-
1110,161,Bora_Horsa_Gobuchul,1195.12,179.56,1445.09,149.0,83.32,-10.19,27,6.0,12,5.0,15,1.0,0,0.0,44.44,11.11,2025-01-09,-
-,-,Joetaptaco,1194.6,-2.64,1380.9,0.0,62.1,0.88,60,0.0,24,0.0,36,0.0,0,0.0,40.0,0.0,2022-03-06,-
-,-,Galten,1194.47,-1.39,1545.6,0.0,117.04,0.46,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-02-23,-
-,-,MetaWiz,1194.34,-2.9,1365.87,0.0,57.18,0.97,90,0.0,41,0.0,49,0.0,0,0.0,45.56,0.0,2023-01-15,-
-,-,origamifan,1194.21,-2.74,1373.74,0.0,59.84,0.91,84,0.0,38,0.0,45,0.0,1,0.0,45.24,0.0,2021-12-05,-
1111,-94,Puren94,1194.06,-1.77,1474.18,0.0,93.37,0.59,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2024-11-23,-
1112,-94,Nikauw,1194.05,-1.69,1484.66,0.0,96.87,0.56,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2024-04-04,-
-,-,Vitezslack,1193.62,-2.29,1411.93,0.0,72.77,0.76,45,0.0,17,0.0,26,0.0,2,0.0,37.78,0.0,2021-09-05,-
1113,-102,nosnah,1193.49,-4.92,1299.6,0.0,35.37,1.64,273,0.0,101,0.0,168,0.0,4,0.0,37.0,0.0,2024-06-16,-
-,-,Maxart,1193.41,-2.54,1388.41,0.0,65.0,0.85,60,0.0,23,0.0,37,0.0,0,0.0,38.33,0.0,2021-12-05,-
1114,-98,ahowlin,1193.28,-3.48,1338.25,0.0,48.32,1.16,126,0.0,54,0.0,71,0.0,1,0.0,42.86,0.0,2024-03-03,-
1115,-202,GWItheUltimate,1193.01,-50.04,1391.99,-79.41,66.33,-9.79,36,9.0,14,0.0,19,6.0,3,3.0,38.89,-12.96,2024-12-17,-
-,-,sleepytown,1192.53,-2.62,1379.73,0.0,62.4,0.87,54,0.0,26,0.0,28,0.0,0,0.0,48.15,0.0,2023-02-05,-
1116,44,2da6,1192.53,85.01,1417.38,54.13,74.95,-10.29,36,9.0,16,5.0,20,4.0,0,0.0,44.44,3.7,2025-01-08,-
-,-,wabatt,1192.36,-1.83,1463.13,0.0,90.26,0.61,24,0.0,9,0.0,14,0.0,1,0.0,37.5,0.0,2020-09-27,-
1117,-145,Kestutelis,1192.19,-21.47,1455.48,-66.42,87.76,-14.98,24,6.0,9,0.0,15,6.0,0,0.0,37.5,-12.5,2025-01-24,-
-,-,GustavEdman,1191.99,-2.27,1409.68,0.0,72.56,0.76,60,0.0,24,0.0,36,0.0,0,0.0,40.0,0.0,2021-06-02,-
1118,13,Gramadancho,1191.88,64.5,1514.35,-31.44,107.49,-31.98,12,6.0,7,3.0,5,3.0,0,0.0,58.33,-8.34,2025-01-16,-
1119,-144,PacoHolliday,1191.06,-20.94,1309.89,-30.9,39.61,-3.32,138,21.0,43,4.0,95,17.0,0,0.0,31.16,-2.17,2025-01-26,-
1120,-137,Shalif,1190.66,-18.73,1329.8,-21.07,46.38,-0.78,105,6.0,38,0.0,65,6.0,2,0.0,36.19,-2.19,2025-01-13,-
-,-,Alyx,1190.34,-2.0,1439.65,0.0,83.11,0.67,36,0.0,17,0.0,18,0.0,1,0.0,47.22,0.0,2021-03-02,-
-,-,EnterWrexer,1190.33,-1.26,1577.87,0.0,129.18,0.42,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2020-12-06,-
-,-,yesod,1189.83,-2.19,1418.74,0.0,76.3,0.73,36,0.0,15,0.0,21,0.0,0,0.0,41.67,0.0,2021-12-05,-
-,-,DrewTheBold,1189.81,-2.0,1436.91,0.0,82.37,0.67,36,0.0,16,0.0,20,0.0,0,0.0,44.44,0.0,2021-03-02,-
1121,-336,IngussTT,1189.69,-109.92,1371.95,-138.52,60.75,-9.53,48,12.0,22,1.0,26,11.0,0,0.0,45.83,-12.5,2025-01-23,-
1122,-101,LukeSpraywalker,1189.56,-4.04,1313.35,0.0,41.26,1.35,120,0.0,29,0.0,80,0.0,11,0.0,24.17,0.0,2024-10-01,-
-,-,nuvolaz,1188.81,-4.14,1324.75,0.0,45.31,1.38,150,0.0,48,0.0,101,0.0,1,0.0,32.0,0.0,2024-02-23,-
1123,-99,Left-fire-egg,1188.63,-1.41,1536.95,0.0,116.1,0.47,15,0.0,9,0.0,6,0.0,0,0.0,60.0,0.0,2024-10-13,-
1124,-48,bambi4,1188.28,22.93,1325.18,3.61,45.63,-6.44,96,21.0,35,10.0,61,11.0,0,0.0,36.46,3.13,2025-01-18,-
-,-,ack,1188.26,-3.25,1345.79,0.0,52.51,1.08,90,0.0,37,0.0,53,0.0,0,0.0,41.11,0.0,2023-06-04,-
-,-,Philihp,1188.22,-2.78,1367.17,0.0,59.65,0.93,84,0.0,31,0.0,52,0.0,1,0.0,36.9,0.0,2021-12-05,-
1125,-54,alcardonac,1187.91,20.12,1304.71,16.32,38.93,-1.27,156,15.0,52,6.0,102,9.0,2,0.0,33.33,0.71,2025-01-28,-
-,-,Shadez22,1187.83,-2.12,1418.74,0.0,76.97,0.71,48,0.0,18,0.0,30,0.0,0,0.0,37.5,0.0,2020-12-06,-
-,-,TimtheGreat,1187.67,-1.52,1509.1,0.0,107.14,0.51,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2020-09-27,-
1126,-163,sbronzisjhonson,1187.64,-29.23,1307.56,-32.4,39.97,-1.06,138,12.0,39,0.0,97,12.0,2,0.0,28.26,-2.69,2025-01-14,-
-,-,MajorGaz,1187.03,-3.39,1333.11,0.0,48.69,1.13,144,0.0,55,0.0,89,0.0,0,0.0,38.19,0.0,2023-04-11,-
1127,-101,Albino,1186.84,-2.94,1354.18,0.0,55.78,0.98,60,0.0,23,0.0,37,0.0,0,0.0,38.33,0.0,2024-06-02,-
1128,-223,Giledon,1186.8,-57.19,1533.8,-163.54,115.67,-35.45,12,6.0,7,2.0,5,4.0,0,0.0,58.33,-25.0,2025-01-13,-
-,-,Bartas,1186.77,-2.03,1428.8,0.0,80.68,0.68,24,0.0,10,0.0,12,0.0,2,0.0,41.67,0.0,2023-06-04,-
-,-,essence,1184.95,-1.57,1496.64,0.0,103.9,0.52,15,0.0,8,0.0,7,0.0,0,0.0,53.33,0.0,2023-11-17,-
1129,109,DanReyLop,1184.72,126.97,1516.49,38.29,110.59,-29.56,12,6.0,8,5.0,4,1.0,0,0.0,66.67,16.67,2025-01-09,-
-,-,SandorClegan,1184.68,-1.92,1440.45,0.0,85.26,0.64,36,0.0,13,0.0,22,0.0,1,0.0,36.11,0.0,2020-12-06,-
-,-,Shaeff,1184.31,-2.0,1429.23,0.0,81.64,0.67,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2023-02-05,-
-,-,djed,1184.13,-3.4,1332.49,0.0,49.45,1.13,129,0.0,45,0.0,82,0.0,2,0.0,34.88,0.0,2023-02-05,-
1130,-101,Thyrus,1183.92,-4.69,1303.68,-10.91,39.92,-2.07,129,12.0,36,2.0,90,10.0,3,0.0,27.91,-1.15,2025-01-29,-
-,-,aimo,1183.91,-1.11,1623.56,0.0,146.55,0.37,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2023-07-15,-
1131,-9,Quokka,1183.65,49.2,1342.84,37.83,53.06,-3.79,63,9.0,19,5.0,44,4.0,0,0.0,30.16,4.23,2025-01-15,-
1132,-6,minzent,1183.05,52.4,1441.75,8.71,86.23,-14.56,24,6.0,9,2.0,14,4.0,1,0.0,37.5,-1.39,2025-01-21,-
1133,1,Kirian,1182.47,57.49,1537.94,-52.08,118.49,-36.52,12,6.0,7,4.0,5,2.0,0,0.0,58.33,8.33,2025-01-21,-
1134,-99,Ranger,1182.14,-2.74,1458.45,-53.16,92.1,-16.81,24,6.0,11,2.0,12,4.0,1,0.0,45.83,-4.17,2025-01-16,-
1135,-99,Guylikikipoile,1182.1,-1.59,1490.18,0.0,102.69,0.53,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2024-04-04,-
-,-,Sinkadus,1182.05,-3.32,1333.98,0.0,50.64,1.11,105,0.0,41,0.0,64,0.0,0,0.0,39.05,0.0,2023-02-05,-
-,-,Aftermath,1181.69,-1.83,1450.24,0.0,89.52,0.61,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2021-06-02,-
-,-,Sir_Smiley,1181.25,-2.1,1415.38,0.0,78.04,0.7,36,0.0,15,0.0,19,0.0,2,0.0,41.67,0.0,2021-06-02,-
-,-,niTRox,1179.53,-2.2,1405.19,0.0,75.22,0.73,48,0.0,17,0.0,29,0.0,2,0.0,35.42,0.0,2021-06-02,-
1136,-69,Gr33ny,1179.17,9.85,1273.51,8.71,31.45,-0.38,273,21.0,91,7.0,179,14.0,3,0.0,33.33,0.0,2025-01-28,-
1137,-99,ndzwdz,1178.97,-3.11,1340.49,0.0,53.84,1.04,78,0.0,35,0.0,43,0.0,0,0.0,44.87,0.0,2024-06-16,-
-,-,Stevenlan90,1178.75,-2.43,1384.15,0.0,68.47,0.81,60,0.0,23,0.0,37,0.0,0,0.0,38.33,0.0,2024-02-23,-
1138,223,N0rBeer,1178.73,274.49,1506.55,13.15,109.27,-87.12,12,9.0,8,6.0,4,3.0,0,0.0,66.67,0.0,2025-01-16,-
-,-,Ender_Wiggin,1178.19,-1.72,1463.47,0.0,95.09,0.57,24,0.0,8,0.0,15,0.0,1,0.0,33.33,0.0,2020-12-06,-
-,-,Akstar,1178.0,-1.36,1537.23,0.0,119.74,0.45,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2021-12-05,-
1139,-29,mikemast,1177.9,33.34,1474.67,-50.32,98.92,-27.89,15,6.0,8,3.0,7,3.0,0,0.0,53.33,-2.23,2025-01-17,-
1140,91,Kazan,1177.67,116.29,1405.34,41.88,75.89,-24.8,30,12.0,12,6.0,16,6.0,2,0.0,40.0,6.67,2025-01-16,-
-,-,Iba,1177.31,-3.42,1331.58,0.0,51.42,1.14,120,0.0,42,0.0,75,0.0,3,0.0,35.0,0.0,2022-12-04,-
-,-,Sawell,1177.2,-1.76,1455.82,0.0,92.87,0.59,24,0.0,9,0.0,14,0.0,1,0.0,37.5,0.0,2020-09-27,-
-,-,applearn,1176.83,-1.48,1507.82,0.0,110.33,0.49,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2023-03-01,-
-,-,ManateeOverlord,1176.69,-1.35,1540.36,0.0,121.22,0.45,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-09-27,-
-,-,Jerome_Eiffel,1176.61,-1.4,1527.46,0.0,116.95,0.47,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2022-03-06,-
-,-,chrislear,1176.38,-1.02,1655.12,0.0,159.58,0.34,6,0.0,3,0.0,2,0.0,1,0.0,50.0,0.0,2023-01-15,-
-,-,Igorian,1176.3,-2.01,1423.44,0.0,82.38,0.67,36,0.0,21,0.0,15,0.0,0,0.0,58.33,0.0,2021-09-05,-
1141,75,mobeza,1176.12,107.55,1493.88,9.44,105.92,-32.7,12,6.0,7,4.0,5,2.0,0,0.0,58.33,8.33,2025-01-12,-
-,-,Deremfi,1176.1,-2.13,1408.86,0.0,77.59,0.71,48,0.0,19,0.0,29,0.0,0,0.0,39.58,0.0,2021-03-02,-
1142,-96,hbendeguz,1175.84,-2.81,1351.26,0.0,58.47,0.94,48,0.0,15,0.0,32,0.0,1,0.0,31.25,0.0,2024-10-01,-
1143,-128,Paracelso,1175.53,-21.52,1345.3,-55.28,56.59,-11.26,66,18.0,18,3.0,41,13.0,7,2.0,27.27,-3.98,2025-02-03,-
1144,-155,AdumbusPrime,1175.44,-31.05,1516.28,-146.68,113.62,-38.54,12,6.0,5,1.0,7,5.0,0,0.0,41.67,-25.0,2025-01-12,-
-,-,Faustoguby,1174.91,-3.84,1309.36,0.0,44.82,1.28,171,0.0,59,0.0,112,0.0,0,0.0,34.5,0.0,2024-02-23,-
-,-,Moondarra,1174.78,-2.13,1405.76,0.0,76.99,0.71,30,0.0,13,0.0,17,0.0,0,0.0,43.33,0.0,2023-02-05,-
1145,-72,Izio,1174.73,7.31,1271.24,6.85,32.17,-0.16,315,15.0,102,6.0,213,9.0,0,0.0,32.38,0.38,2025-01-30,-
-,-,croloris,1174.39,-2.35,1386.35,0.0,70.66,0.78,48,0.0,19,0.0,28,0.0,1,0.0,39.58,0.0,2022-06-05,-
-,-,anworsy,1173.64,-1.99,1419.48,0.0,81.95,0.66,48,0.0,23,0.0,25,0.0,0,0.0,47.92,0.0,2020-06-28,-
-,-,bloodies,1173.13,-1.28,1555.89,0.0,127.59,0.43,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2021-06-02,-
1146,304,reddog,1173.09,419.0,1527.95,302.92,118.29,-38.7,12,6.0,6,5.0,6,1.0,0,0.0,50.0,33.33,2025-01-18,-
-,-,Durdler,1172.87,-1.3,1549.81,0.0,125.64,0.43,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2022-06-05,-
1147,-743,mugumagu,1172.79,-307.02,1551.4,-382.41,126.2,-25.13,12,6.0,7,1.0,5,5.0,0,0.0,58.33,-41.67,2025-01-08,-
1148,-94,NicolBolas,1172.7,-0.88,1727.44,0.0,184.91,0.29,3,0.0,3,0.0,0,0.0,0,0.0,100.0,0.0,2024-10-13,-
1149,132,Budde,1171.98,167.04,1579.61,83.7,135.88,-27.78,12,6.0,9,6.0,3,0.0,0,0.0,75.0,25.0,2025-01-14,-
1150,-107,marizee412,1171.97,-9.51,1281.16,-10.59,36.4,-0.36,204,12.0,54,2.0,149,10.0,1,0.0,26.47,-0.61,2025-01-29,-
1151,315,flacoforro,1171.26,450.81,1535.18,353.18,121.31,-32.55,12,6.0,7,6.0,5,0.0,0,0.0,58.33,41.66,2025-01-13,-
-,-,AsukaBlank,1171.25,-2.03,1412.68,0.0,80.47,0.68,30,0.0,13,0.0,15,0.0,2,0.0,43.33,0.0,2023-01-15,-
1152,-95,Machote,1170.73,-1.27,1559.55,0.0,129.61,0.42,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-04-04,-
-,-,Dave8,1170.68,-2.19,1395.29,0.0,74.87,0.73,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2021-12-05,-
1153,-83,Dimitris,1170.59,2.51,1272.66,-0.1,34.02,-0.87,219,21.0,60,5.0,156,15.0,3,1.0,27.4,-0.38,2025-01-18,-
-,-,CombatTom,1170.54,-1.56,1485.97,0.0,105.14,0.52,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2020-12-06,-
1154,-95,Colorado,1170.27,-1.17,1589.04,0.0,139.59,0.39,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2024-10-13,-
1155,33,zoldaria,1169.88,86.42,1485.52,-19.43,105.21,-35.28,12,6.0,5,2.0,7,4.0,0,0.0,41.67,-8.33,2025-01-09,-
1156,-100,lavasija,1169.51,-2.71,1351.31,0.0,60.6,0.9,51,0.0,20,0.0,31,0.0,0,0.0,39.22,0.0,2024-10-13,-
1157,-70,bobcatbob,1169.42,12.91,1264.87,9.08,31.82,-1.28,207,24.0,68,11.0,138,13.0,1,0.0,32.85,1.7,2025-02-04,-
1158,-160,Holtykins,1169.21,-33.1,1361.87,-49.57,64.22,-5.49,42,6.0,16,0.0,25,6.0,1,0.0,38.1,-6.34,2025-01-14,-
-,-,JFK2016,1169.11,-3.98,1297.97,0.0,42.95,1.33,213,0.0,76,0.0,136,0.0,1,0.0,35.68,0.0,2023-11-17,-
1159,-98,MichalJar,1168.75,-1.72,1454.55,0.0,95.27,0.57,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2024-04-04,-
1160,-206,Moxielle,1168.56,-52.74,1371.61,-85.57,67.68,-10.94,36,9.0,14,3.0,20,6.0,2,0.0,38.89,-1.85,2025-01-12,-
1161,-73,FuManchu,1168.19,11.84,1381.76,-26.13,71.19,-12.66,39,9.0,15,3.0,23,5.0,1,1.0,38.46,-1.54,2025-01-09,-
1162,-111,Jacko65,1168.13,-6.64,1268.55,-3.08,33.47,1.19,270,6.0,90,1.0,179,5.0,1,0.0,33.33,-0.38,2025-01-20,-
1163,-98,TBC,1167.75,-1.65,1464.63,0.0,98.96,0.55,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2024-04-04,-
1164,-98,aloci,1167.65,-1.72,1452.3,0.0,94.88,0.57,18,0.0,7,0.0,11,0.0,0,0.0,38.89,0.0,2024-04-04,-
1165,-13,Wing,1167.55,55.09,1517.76,-83.04,116.74,-46.05,12,6.0,6,3.0,6,3.0,0,0.0,50.0,0.0,2025-01-08,-
1166,-102,danielusuga,1167.33,-2.27,1384.17,0.0,72.28,0.76,48,0.0,16,0.0,26,0.0,6,0.0,33.33,0.0,2024-04-04,-
1167,-104,Nymphaea,1167.24,-2.93,1335.46,-6.52,56.07,-1.2,57,3.0,20,1.0,37,2.0,0,0.0,35.09,-0.1,2024-12-23,-
-,-,DAVOC,1166.99,-3.19,1325.02,0.0,52.68,1.06,129,0.0,45,0.0,84,0.0,0,0.0,34.88,0.0,2023-02-05,-
-,-,DalHangAri,1166.69,-2.98,1337.08,0.0,56.8,0.99,108,0.0,37,0.0,70,0.0,1,0.0,34.26,0.0,2022-06-05,-
-,-,LudwigVan,1166.61,-1.16,1590.17,0.0,141.19,0.39,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2020-09-27,-
1168,-43,KTMatthews,1166.46,35.21,1327.62,26.8,53.72,-2.8,66,6.0,21,4.0,44,2.0,1,0.0,31.82,3.49,2025-01-12,-
1169,-205,sirlenon,1165.88,-50.83,1366.52,-89.09,66.88,-12.76,36,9.0,13,1.0,23,8.0,0,0.0,36.11,-8.33,2025-01-17,-
-,-,Swaraj,1165.17,-2.6,1354.11,0.0,62.98,0.87,72,0.0,26,0.0,46,0.0,0,0.0,36.11,0.0,2022-06-05,-
1170,-98,KwonJoonHo,1165.03,-2.6,1355.66,0.0,63.54,0.87,42,0.0,21,0.0,19,0.0,2,0.0,50.0,0.0,2024-10-01,-
1171,91,erlikhan,1164.49,132.92,1437.34,110.42,90.95,-7.5,24,6.0,8,3.0,16,3.0,0,0.0,33.33,5.55,2025-01-14,-
-,-,pansiano,1163.94,-1.87,1426.29,0.0,87.45,0.62,24,0.0,12,0.0,11,0.0,1,0.0,50.0,0.0,2021-12-05,-
1172,-4,Mirceamsc1,1163.73,63.89,1407.94,29.41,81.4,-11.49,24,6.0,9,4.0,15,2.0,0,0.0,37.5,9.72,2025-01-24,-
1173,-45,kngoswg,1162.97,32.72,1499.23,-76.65,112.09,-36.46,12,6.0,7,3.0,5,3.0,0,0.0,58.33,-8.34,2025-01-16,-
-,-,ivanvanya,1162.86,-1.4,1513.07,0.0,116.74,0.47,12,0.0,6,0.0,4,0.0,2,0.0,50.0,0.0,2023-06-04,-
-,-,Sonaes,1162.49,-2.06,1400.55,0.0,79.35,0.69,36,0.0,17,0.0,18,0.0,1,0.0,47.22,0.0,2021-12-05,-
1174,-137,phixed,1162.43,-20.05,1317.38,-23.71,51.65,-1.22,126,0.0,46,0.0,78,0.0,2,0.0,36.51,0.0,2024-11-30,-
-,-,megathong,1162.24,-2.7,1346.54,0.0,61.43,0.9,120,0.0,44,0.0,75,0.0,1,0.0,36.67,0.0,2021-12-05,-
1175,-89,Franzy,1162.22,4.73,1290.49,0.52,42.76,-1.41,174,9.0,61,3.0,113,6.0,0,0.0,35.06,-0.09,2025-01-15,-
1176,-182,Gabilou,1161.85,-41.6,1368.09,-76.49,68.75,-11.63,36,9.0,14,2.0,22,7.0,0,0.0,38.89,-5.55,2025-01-09,-
1177,133,DDD_D,1161.59,187.46,1494.05,-58.77,110.82,-82.08,12,6.0,5,0.0,7,6.0,0,0.0,41.67,-41.66,2024-12-31,-
1178,-103,Rob51,1161.45,-4.64,1266.77,-4.53,35.11,0.04,249,15.0,82,4.0,166,11.0,1,0.0,32.93,-0.4,2025-01-23,-
-,-,ActuaryKing,1161.21,-2.18,1386.54,0.0,75.11,0.73,48,0.0,19,0.0,28,0.0,1,0.0,39.58,0.0,2021-03-02,-
1179,-67,Amarok,1160.54,17.95,1376.14,-5.32,71.87,-7.76,36,6.0,12,2.0,24,4.0,0,0.0,33.33,0.0,2025-01-15,-
1180,-247,Z-man,1158.26,-74.19,1518.73,-180.26,120.15,-35.36,12,6.0,7,2.0,5,4.0,0,0.0,58.33,-25.0,2025-01-13,-
1181,-98,KrolKarol,1158.15,-1.87,1420.21,0.0,87.35,0.62,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2024-04-04,-
1182,-69,Jived,1157.58,16.04,1379.43,-33.51,73.95,-16.52,30,9.0,12,4.0,17,5.0,1,0.0,40.0,1.9,2025-01-07,-
1183,-30,Opi,1157.0,46.13,1477.81,-90.81,106.94,-45.65,12,6.0,5,1.0,6,5.0,1,0.0,41.67,-25.0,2025-01-06,-
-,-,Thaddeus,1156.64,-3.12,1315.48,0.0,52.95,1.04,162,0.0,53,0.0,107,0.0,2,0.0,32.72,0.0,2023-01-15,-
1184,unretired,wahrlator,1155.97,-38.98,1353.67,-70.62,65.9,-10.55,60,12.0,27,2.0,32,9.0,1,1.0,45.0,-7.08,2025-01-23,-
-,-,DangerGranger,1155.67,-1.36,1516.32,0.0,120.22,0.45,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-06-14,-
-,-,Andras,1155.57,-1.83,1424.73,0.0,89.72,0.61,42,0.0,18,0.0,24,0.0,0,0.0,42.86,0.0,2018-06-10,-
-,-,Wombelbat,1155.56,-3.0,1321.99,0.0,55.48,1.0,108,0.0,40,0.0,67,0.0,1,0.0,37.04,0.0,2022-06-05,-
-,-,kissfish,1155.18,-1.13,1586.94,0.0,143.92,0.38,12,0.0,6,0.0,5,0.0,1,0.0,50.0,0.0,2018-06-10,-
-,-,SiliconMeeple,1154.81,-3.22,1313.49,0.0,52.89,1.07,120,0.0,43,0.0,77,0.0,0,0.0,35.83,0.0,2022-09-04,-
1185,11,traskmania,1154.73,73.42,1421.24,39.73,88.84,-11.23,24,6.0,9,2.0,15,4.0,0,0.0,37.5,-1.39,2025-01-08,-
-,-,Chairman_Marv,1154.58,-1.63,1455.89,0.0,100.44,0.54,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2020-03-29,-
1186,-379,Rgjensen,1154.56,-134.18,1500.8,-391.58,115.41,-85.8,12,9.0,4,1.0,8,8.0,0,0.0,33.33,-66.67,2025-01-13,-
1187,-118,kev5047,1154.47,-14.06,1339.27,-18.67,61.6,-1.54,60,3.0,22,0.0,37,3.0,1,0.0,36.67,-1.93,2024-12-09,-
1188,-22,jes-terday,1154.29,51.12,1491.35,-65.07,112.35,-38.73,12,6.0,7,3.0,5,3.0,0,0.0,58.33,-8.34,2025-01-16,-
-,-,Twinkles,1153.51,-1.61,1457.85,0.0,101.45,0.54,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2020-09-27,-
-,-,Greenilocks,1153.46,-2.41,1359.59,0.0,68.71,0.8,90,0.0,33,0.0,57,0.0,0,0.0,36.67,0.0,2020-09-27,-
1189,-147,Glamdring,1153.26,-28.28,1262.29,-31.29,36.34,-1.01,222,18.0,68,0.0,150,18.0,4,0.0,30.63,-2.7,2025-01-28,-
1190,125,chen.,1153.14,181.22,1345.9,118.35,64.25,-20.96,48,21.0,17,10.0,30,11.0,1,0.0,35.42,9.49,2025-02-01,-
1191,-139,Tutux,1152.99,-21.17,1294.15,-21.0,47.05,0.06,105,3.0,33,0.0,69,3.0,3,0.0,31.43,-0.92,2024-12-21,-
-,-,GoguGeologul,1152.72,-2.2,1378.52,0.0,75.27,0.73,30,0.0,11,0.0,18,0.0,1,0.0,36.67,0.0,2023-09-03,-
-,-,stupidpiggy2,1152.36,-1.57,1464.97,0.0,104.21,0.52,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2020-09-27,-
-,-,ThroughTheVirus,1152.34,-1.3,1527.69,0.0,125.12,0.43,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2022-06-05,-
1192,-99,The_strategiser,1151.73,-2.42,1355.68,0.0,67.98,0.81,36,0.0,11,0.0,25,0.0,0,0.0,30.56,0.0,2024-09-01,-
-,-,Locto,1151.45,-2.09,1386.01,0.0,78.19,0.7,48,0.0,21,0.0,27,0.0,0,0.0,43.75,0.0,2021-06-02,-
1193,-138,Samantho,1151.44,-21.19,1261.13,-26.07,36.57,-1.63,228,18.0,64,2.0,164,16.0,0,0.0,28.07,-1.45,2025-01-20,-
1194,-57,vratia,1151.09,27.22,1283.31,12.26,44.07,-4.99,108,24.0,30,7.0,78,17.0,0,0.0,27.78,0.4,2025-01-24,-
1195,-94,Kozzilla,1150.67,0.3,1293.0,-7.4,47.44,-2.56,90,9.0,31,4.0,58,5.0,1,0.0,34.44,1.11,2025-01-13,-
-,-,Ryktus,1150.17,-2.7,1334.3,0.0,61.38,0.9,72,0.0,30,0.0,42,0.0,0,0.0,41.67,0.0,2022-03-06,-
-,-,pgierasi,1149.82,-1.67,1443.91,0.0,98.03,0.56,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2024-02-23,-
-,-,PopoHappy,1149.53,-2.2,1373.37,0.0,74.61,0.73,48,0.0,22,0.0,26,0.0,0,0.0,45.83,0.0,2021-09-05,-
1196,-100,GAM3NURD,1148.5,-3.63,1284.77,0.0,45.42,1.21,150,0.0,49,0.0,95,0.0,6,0.0,32.67,0.0,2024-11-21,-
-,-,Foloppo_Monty,1148.33,-2.1,1382.62,0.0,78.1,0.7,48,0.0,17,0.0,31,0.0,0,0.0,35.42,0.0,2020-12-06,-
1197,-202,Igelkotten,1147.88,-55.36,1357.66,-91.33,69.93,-11.99,36,9.0,13,1.0,22,7.0,1,1.0,36.11,-8.33,2025-01-20,-
